project,surface_type,source_path,canonical_doc_path,audience,diataxis_type,owner_status,verification_command,gap_status,reviewer_notes
helm-ai-kernel,configuration,protocols/json-schemas/tooling/io/tool_output_esign_send_for_signature_v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/tooling/io/tool_output_esign_status_read_v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/tooling/io/tool_output_facts_company_registry_lookup_v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/tooling/io/tool_output_facts_fx_rate_v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/tooling/io/tool_output_facts_tax_vat_validate_v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/tooling/io/tool_output_http_request_v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/tooling/io/tool_output_identity_provision_user_v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/tooling/io/tool_output_packs_bind_v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/tooling/io/tool_output_packs_install_v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/tooling/io/tool_output_packs_upgrade_v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/tooling/io/tool_output_payments_charge_v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/tooling/io/tool_output_payments_refund_v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/tooling/io/tool_output_payments_subscription_create_v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/tooling/io/tool_output_proof_attach_v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/tooling/io/tool_output_proof_export_pack_v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/tooling/io/tool_output_workshop_exec_v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/tooling/io/tool_output_workshop_fs_read_v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/tooling/io/tool_output_workshop_fs_write_v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,protocol,protocols/policy-schema/v1/learning/common.proto,protocols/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,protocol,protocols/policy-schema/v1/learning/dataset.proto,protocols/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,protocol,protocols/policy-schema/v1/learning/evidence.proto,protocols/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,protocol,protocols/policy-schema/v1/learning/helm_trace.proto,protocols/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,protocol,protocols/policy-schema/v1/learning/model_registry.proto,protocols/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,protocol,protocols/policy-schema/v1/learning/subject_ref.proto,protocols/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,protocol,protocols/proto/boundary/extauthz/v1/extauthz.proto,protocols/proto/README.md,kernel-guardian,reference,owned-active,make docs-coverage && make docs-truth && protoc -Iprotocols/proto --descriptor_set_out=/tmp/helm-extauthz-v1.pb protocols/proto/boundary/extauthz/v1/extauthz.proto,covered,Optional gRPC source contract for Kernel-owned pre-dispatch external authorization; final effect receipts ProofGraph edges and EvidencePack refs remain post-dispatch proof artifacts.
helm-ai-kernel,protocol,protocols/proto/helm/authority/v1/authority.proto,protocols/proto/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,protocol,protocols/proto/helm/effects/v1/effects.proto,protocols/proto/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,protocol,protocols/proto/helm/intervention/v1/intervention.proto,protocols/proto/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,protocol,protocols/proto/helm/kernel/v1/helm.proto,protocols/proto/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,protocol,protocols/proto/helm/truth/v1/truth.proto,protocols/proto/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,ci-cd,.github/workflows/docs.yml,.github/workflows/README.md,operator,how-to,owned-active,make docs-coverage && make docs-truth,covered,Documentation gate workflow; keep aligned with docs coverage and truth scripts.
helm-ai-kernel,schema,schemas/receipts/authz_snapshot.v1.json,docs/execution-boundary-oss-response.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Authorization snapshot receipt schema is documented in the execution-boundary OSS response.
helm-ai-kernel,schema,schemas/receipts/evidence_envelope_manifest.v1.json,docs/execution-boundary-oss-response.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Evidence envelope manifest schema is documented in the execution-boundary OSS response.
helm-ai-kernel,schema,schemas/receipts/execution_boundary_record.v1.json,docs/execution-boundary-oss-response.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Execution boundary record schema is documented in the execution-boundary OSS response.
helm-ai-kernel,schema,schemas/receipts/mcp_authorization_profile.v1.json,docs/execution-boundary-oss-response.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,MCP authorization profile schema is documented in the execution-boundary OSS response.
helm-ai-kernel,schema,schemas/receipts/sandbox_grant.v1.json,docs/execution-boundary-oss-response.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Sandbox grant receipt schema is documented in the execution-boundary OSS response.
helm-ai-kernel,tooling,tools/competitive-bakeoff,tools/competitive-bakeoff/README.md,maintainer,how-to,owned-active,make docs-coverage && make docs-truth,covered,Clean-room competitive bakeoff fixtures and usage are documented in the harness README.
helm-ai-kernel,markdown-document,core/pkg/compliance/README.md,core/pkg/compliance/README.md,compliance-engineer,reference,owned-active,go test ./core/pkg/compliance -count=1 && make docs-truth,covered,Compliance source-owner README inventoried; keep public compliance claims aligned to implementation.
helm-ai-kernel,markdown-document,core/pkg/contracts/README.md,core/pkg/contracts/README.md,kernel-guardian,reference,owned-active,go test ./core/pkg/contracts -count=1 && make docs-truth,covered,Contracts source-owner README inventoried; keep public contract claims aligned to schemas and tests.
helm-ai-kernel,markdown-document,core/pkg/evidencepack/README.md,core/pkg/evidencepack/README.md,conformance-engineer,reference,owned-active,go test ./core/pkg/evidencepack -count=1 && make docs-truth,covered,EvidencePack source-owner README inventoried; keep archive and replay claims aligned to package behavior.
helm-ai-kernel,markdown-document,core/pkg/kernel/README.md,core/pkg/kernel/README.md,kernel-guardian,reference,owned-active,go test ./core/pkg/kernel -count=1 && make docs-truth,covered,Kernel source-owner README inventoried; keep deterministic runtime claims aligned to package behavior.
helm-ai-kernel,markdown-document,core/pkg/mcp/README.md,core/pkg/mcp/README.md,mcp-runtime,reference,owned-active,go test ./core/pkg/mcp -count=1 && make docs-truth,covered,MCP source-owner README inventoried; keep MCP gateway and safety claims aligned to implementation.
helm-ai-kernel,markdown-document,core/pkg/proofgraph/README.md,core/pkg/proofgraph/README.md,conformance-engineer,reference,owned-active,go test ./core/pkg/proofgraph -count=1 && make docs-truth,covered,ProofGraph source-owner README inventoried; keep proof graph claims aligned to package behavior.
helm-ai-kernel,scripts,scripts/launch,docs/DEVELOPER_JOURNEY.md,operator,how-to,owned-active,make docs-coverage && make docs-truth,covered,Launch scripts covered by the developer journey and launch command validation.
helm-ai-kernel,examples,examples/launch,examples/README.md,developer,how-to,owned-active,make docs-coverage && make docs-truth,covered,Launch examples covered by the examples index and source-local READMEs.
helm-ai-kernel,configuration,protocols/json-schemas/connectors/ton/acton_command.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,TON Acton command envelope schema is registered in the schema index.
helm-ai-kernel,configuration,protocols/json-schemas/connectors/ton/acton_contract_bundle.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,TON Acton connector contract bundle schema is registered in the schema index.
helm-ai-kernel,configuration,protocols/json-schemas/connectors/ton/acton_evidence.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,TON Acton evidence schema is registered in the schema index.
helm-ai-kernel,configuration,protocols/json-schemas/connectors/ton/acton_receipt.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,TON Acton receipt schema is registered in the schema index.
helm-ai-kernel,configuration,protocols/json-schemas/connectors/ton/acton_script_manifest.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,TON Acton script manifest schema is registered in the schema index.
helm-ai-kernel,surface,examples/python_sdk,examples/python_sdk/README.md,developer,tutorial,owned-active,make sdk-examples-smoke && make docs-truth,covered,First-class Python SDK smoke example covered by local HELM boundary validation.
helm-ai-kernel,surface,examples/ts_sdk,examples/ts_sdk/README.md,developer,tutorial,owned-active,make sdk-examples-smoke && make docs-truth,covered,First-class TypeScript SDK smoke example covered by local HELM boundary validation.
helm-ai-kernel,configuration,examples/ts_sdk/package.json,examples/ts_sdk/README.md,developer,tutorial,owned-active,make sdk-examples-smoke && make docs-truth,covered,TypeScript SDK example module metadata keeps the local runnable example on ESM semantics.
helm-ai-kernel,configuration,examples/ts_sdk/tsconfig.json,examples/ts_sdk/README.md,developer,tutorial,owned-active,make sdk-examples-smoke && make docs-truth,covered,TypeScript SDK example compiler settings are documented by the runnable example README.
helm-ai-kernel,policy,policies,docs/LAUNCHPAD.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Launchpad policy packs are covered by the Launchpad public entry and launchpad policy-pack notes; keep policy examples aligned with registry and schema changes.
helm-ai-kernel,reference-pack,reference_packs/launchpad,docs/LAUNCHPAD.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Launchpad reference-pack material is owned by the Launchpad docs and must stay aligned with registry specs and launch receipts.
helm-ai-kernel,registry,registry,docs/LAUNCHPAD.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Launchpad registry entries are documented through the Launchpad overview and app/substrate spec pages.
helm-ai-kernel,registry,registry/launchkit/apps/openclaw/secrets.schema.yaml,docs/LAUNCHPAD.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,OpenClaw LaunchKit scoped secret schema is documented by the LaunchKit app-spec package layout and must stay aligned with SecretPlan behavior.
helm-ai-kernel,registry,registry/launchkit/apps/hermes/secrets.schema.yaml,docs/LAUNCHPAD.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Hermes LaunchKit scoped secret schema is documented by the LaunchKit app-spec package layout and must stay aligned with SecretPlan behavior.
helm-ai-kernel,schema,schemas/launchpad,docs/launchpad/APP_SPEC.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Launchpad schema family is covered by the app and substrate spec docs; individual schemas must remain source truth for generated contracts.
helm-ai-kernel,schema,schemas/launchpad/app_spec.schema.json,docs/launchpad/APP_SPEC.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Launchpad app spec schema is documented by the Launchpad app spec page and validated by docs truth coverage.
helm-ai-kernel,schema,schemas/launchpad/framework_adapter.schema.json,docs/launchpad/UNIVERSAL_IMPORTER.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Launchpad framework adapter schema is documented by the Universal Importer page and adapter manifest contract.
helm-ai-kernel,schema,schemas/launchpad/launch_plan.schema.json,docs/launchpad/CONFORMANCE.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Launchpad launch-plan schema is covered by Launchpad conformance documentation.
helm-ai-kernel,schema,schemas/launchpad/launch_run.schema.json,docs/launchpad/CONFORMANCE.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Launchpad launch-run schema is covered by Launchpad conformance documentation.
helm-ai-kernel,schema,schemas/launchpad/receipt.schema.json,docs/launchpad/CONFORMANCE.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Launchpad receipt schema is covered by Launchpad conformance and receipt validation notes.
helm-ai-kernel,schema,schemas/launchpad/substrate_spec.schema.json,docs/launchpad/SUBSTRATE_SPEC.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Launchpad substrate schema is documented by the substrate spec page.
helm-ai-kernel,test-surface,tests/launchpad,docs/launchpad/CONFORMANCE.md,maintainer,tutorial,owned-active,make docs-coverage && make docs-truth,covered,Launchpad tests are covered by the Launchpad conformance guide and docs truth gate.
helm-ai-kernel,configuration,tests/launchpad/go.mod,docs/launchpad/CONFORMANCE.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Launchpad conformance module metadata is covered by the Launchpad conformance guide and local test gate.
helm-ai-kernel,test-surface,tests/skills,docs/skills/FLOW_CATALOG.md,maintainer,tutorial,owned-active,go test ./tests/skills/... && make docs-truth,covered,Skill Packs conformance tests cover scan denial repo projection plugin export MCP quarantine receipts and revocation flows.
helm-ai-kernel,configuration,tests/skills/go.mod,docs/skills/FLOW_CATALOG.md,maintainer,reference,owned-active,go test ./tests/skills/... && make docs-truth,covered,Skill Packs conformance module metadata is covered by the Skill Packs flow catalog and local test gate.
helm-ai-kernel,tooling,tools/launchpad,tools/launchpad/artifacts/README.md,release,reference,owned-active,make docs-coverage && make docs-truth,covered,HELM-owned Launchpad artifact build recipes are covered by the artifact recipe README and Launchpad conformance gates.
helm-ai-kernel,configuration,tools/launchpad/egressproxy/go.mod,tools/launchpad/artifacts/README.md,release,reference,owned-active,make docs-coverage && make docs-truth,covered,Launchpad egress-proxy module metadata supports focused proxy tests and is covered by the artifact recipe README plus Launchpad conformance gates.
helm-ai-kernel,examples,examples/workstation,examples/workstation/README.md,developer,how-to,owned-active,make docs-coverage && make docs-truth,covered,Workstation adapter wrapper examples are covered by the workstation examples README and quickstart.
helm-ai-kernel,fixtures,fixtures/workstation,docs/reference/workstation-conformance.md,conformance-engineer,reference,owned-active,make docs-coverage && make docs-truth,covered,Workstation conformance fixtures cover observe draft denied memory network loop and tainted-context cases.
helm-ai-kernel,schema,protocols/json-schemas/policy/workstation_policy_profile.v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,kernel-guardian,reference,owned-active,make docs-coverage && make docs-truth,covered,Workstation policy profile schema is registered in schema docs and validated by workstation fixture tests.
helm-ai-kernel,schema,protocols/json-schemas/workstation/agent_run_receipt.v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,kernel-guardian,reference,owned-active,make docs-coverage && make docs-truth,covered,Agent Run Receipt schema is registered in schema docs and validated by workstation receipt tests.
helm-ai-kernel,schema,protocols/json-schemas/workstation/workstation_policy_decision_receipt.v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,kernel-guardian,reference,owned-active,make docs-coverage && make docs-truth,covered,Workstation policy decision receipt schema is registered in schema docs and validated by selected-effect enforcement tests.
helm-ai-kernel,schema,protocols/json-schemas/workstation/scope_audit_report.v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,kernel-guardian,reference,owned-active,make docs-coverage && make docs-truth,covered,Agent Scope Audit report schema is registered in schema docs and validated by workstation scope audit tests.
helm-ai-kernel,scripts,scripts/demo,docs/quickstart/workstation-governance.md,developer,tutorial,owned-active,make docs-coverage && make docs-truth,covered,Workstation demo script is covered by the workstation quickstart and produces local receipts EvidencePack output and certification evidence.
helm-ai-kernel,integration,core/pkg/guardian/zeroid.go,docs/INTEGRATIONS/zeroid.md,developer,reference,owned-active,go test ./core/pkg/guardian -run TestZeroIDContinuousEvaluation,covered,"Highflame ZeroID is NOT integrated: no token is authenticated and no principal is bound. ZeroIDInterceptor is a deny gate that refuses any request presenting a zeroid_token or spiffe_uri envelope; requests without one pass through untouched. The CAEP/SSF revocation index has no stream receiver and only selects the reason code on an already-denied request. Prior note claimed credential validation — that was security finding F-04 (T0, fixed), not a feature."
helm-ai-kernel,integration,core/pkg/sandbox/vaultak.go,docs/INTEGRATIONS/vaultak.md,developer,reference,owned-active,go test ./core/pkg/sandbox -run TestVaultakOverlayRollbackSpeed,covered,Vaultak transaction bridge binds sandbox runners to transactional undo logs.
helm-ai-kernel,integration,core/pkg/mcp/sentinel.go,docs/INTEGRATIONS/sentinel.md,developer,reference,owned-active,go test ./core/pkg/mcp -run TestSentinelConnectorEvaluation,covered,BGT Labs Sentinel connector maps universal intent proposals to HELM execution decisions.
helm-ai-kernel,observability,observability,docs/KERNEL_SCOPE.md,operator,reference,owned-active,make docs-coverage && make docs-truth,covered,Observability surface (alerts.yaml SLO/alert rules and slo.yaml budgets) covered by KERNEL_SCOPE observability section.
helm-ai-kernel,ci-cd,.github/workflows/coverage.yml,.github/workflows/README.md,operator,how-to,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,ci-cd,.github/workflows/tee-collateral.yml,.github/workflows/README.md,operator,how-to,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,ci-cd,.github/workflows/tla.yml,.github/workflows/README.md,operator,how-to,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/authority/side_effect_authority_record.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/spend/spend_authority_contracts.v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Spend Authority contract bundle schema is registered in the schema index and validated by spend schema tests.
helm-ai-kernel,analysis-doc,core/pkg/mcp/pcas_propagation_proof_test.go,docs/PCAS_AUTHORIZATION_PROPAGATION_GAP_ANALYSIS.md,maintainer,explanation,owned-active,cd core && go test ./pkg/mcp/ -run TestPCAS,covered,PCAS (arXiv 2605.05440) authorization-propagation gap analysis with executable proof tests (MIN-494).
helm-ai-kernel,conformance-surface,core/pkg/mcp/testdata/mcp_2026_07_28_authz_vectors.json,docs/MCP_2026_07_28_AUTHORIZATION_MAPPING.md,maintainer,reference,owned-active,cd core && go test ./pkg/mcp/ -run TestMCP20260728AuthorizationSEPVectors,covered,Conformance vectors mapping the HELM policy engine to the six MCP 2026-07-28 RC authorization SEPs (MIN-495).
helm-ai-kernel,cli-command,core/cmd/helm-ai-kernel/export_aat_cmd.go,docs/reference/cli.md,operator,reference,owned-active,make docs-coverage && make docs-truth,covered,IETF draft Agent Audit Trail (AAT) conformant export/verify mode for audit entries (MIN-496).
helm-ai-kernel,analysis-doc,core/pkg/store/aegis_evidence_parity_test.go,docs/AEGIS_COMPARISON.md,maintainer,explanation,owned-active,cd core && go test ./pkg/store/ -run TestAegis,covered,AEGIS (arXiv 2603.12621) comparison with evidence-integrity parity proofs and pre-execution overhead benchmarks (MIN-493).
helm-ai-kernel,cli,core/cmd/helm-ai-kernel/translog_cmd.go,docs/reference/cli.md,operator,reference,owned-active,cd core && go test ./cmd/helm-ai-kernel/ && make docs-truth,covered,Receipt transparency log CLI (helm-ai-kernel log) is documented in the CLI reference and specified by the receipt-transparency RFC.
helm-ai-kernel,protocol,protocols/specs/rfc/receipt-transparency-v1.md,protocols/specs/rfc/receipt-transparency-v1.md,developer,reference,owned-active,cd core && go test ./pkg/translog/... && make docs-truth,covered,Receipt transparency log spec (RFC 6962-style Merkle log over receipt hashes) with conformance vectors in core/pkg/translog/testdata.
helm-ai-kernel,library,core/pkg/translog,protocols/specs/rfc/receipt-transparency-v1.md,developer,reference,owned-active,cd core && go test ./pkg/translog/... && make docs-truth,covered,Append-only Merkle transparency log primitive implementing the receipt-transparency RFC; signed tree heads use the kernel keyring with JCS serialization.
helm-ai-kernel,conformance-surface,core/pkg/evidencepack/testdata/inclusion_proof_profile_v1.json,protocols/spec/evidence-pack-v1.md,conformance-engineer,reference,owned-active,cd core && go test ./pkg/evidencepack/ -run TestInclusionProofGoldenVectors,covered,Golden conformance vectors for the redacted single-entry verification profile (Merkle inclusion + SD-JWT selective disclosure) defined in evidence-pack-v1.md Section 14; reference producer evidencepack.BuildInclusionProof and verifier evidencepack.VerifyInclusionProof (MIN-512).
helm-ai-kernel,cli,core/cmd/helm-ai-kernel/counterfactual_cmd.go,docs/reference/cli.md,operator,reference,owned-active,cd core && go test ./cmd/helm-ai-kernel/ && make docs-truth,covered,Counterfactual receipt summary CLI (helm-ai-kernel counterfactual summary) aggregates signed observe-mode would-have verdicts by policy/tool/MCP server; documented in the CLI reference and specified by receipt-format-v1.md Section 2.6 (MIN-514).
helm-ai-kernel,protocol,protocols/specs/rfc/receipt-format-v1.md,protocols/specs/rfc/receipt-format-v1.md,developer,reference,owned-active,cd core && go test ./pkg/contracts/ -run TestCounterfactual && make docs-truth,covered,Receipt format spec; Section 2.6 defines the enforcement field and counterfactual (would-have) receipt profile — signed and verifiable but conferring no execution authority and never presentable as enforced (MIN-514).
helm-ai-kernel,protocol,protocols/specs/receipts/receipt-v5.md,protocols/specs/receipts/receipt-v5.md,developer,reference,owned-active,make verify-receipt-v5-vectors && make docs-truth,covered,Normative integrity contract for the mainline contracts.Receipt receipt.v5 13-member signing preimage; separate from the launch receipt profile and HTTP/gRPC wire contracts.
helm-ai-kernel,conformance-surface,reference_packs/receipt-v5,protocols/specs/receipts/receipt-v5.md,conformance-engineer,reference,owned-active,make verify-receipt-v5-vectors,covered,Source-owned Go fixtures and independent stdlib-Python verification for canonical receipt.v5 bytes signatures safe-integer boundary empty signed members escaping and negative mutations.
helm-ai-kernel,conformance-surface,core/pkg/contracts/testdata/counterfactual_receipt_v1.json,protocols/specs/rfc/receipt-format-v1.md,conformance-engineer,reference,owned-active,cd core && go test ./pkg/contracts/ -run TestCounterfactualGoldenVector,covered,Golden conformance vector pinning the JCS+SHA-256 content hash and enforcement-prefixed signing payload of a counterfactual receipt defined in receipt-format-v1.md Section 2.6; the negative vector (coercion to enforced MUST fail) is the MIN-514 acceptance gate.
helm-ai-kernel,migration,core/pkg/store/migrations/002_add_receipt_transparency.sql,core/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Adds receipt transparency anchor columns (log_id, leaf_index, transparency) for MIN-720 persistence; excluded from ReceiptChainHash so the causal chain stays byte-identical.
helm-ai-kernel,migration,core/pkg/store/migrations/003_add_receipt_v5_governance.sql,docs/security/kernel-security-remediation-ledger.md,developer,reference,owned-active,cd core && go test ./pkg/store ./pkg/crypto && make docs-coverage && make docs-truth,covered,Adds durable receipt.v5 signature_version verdict reason_code policy_hash and session_id columns so signed governance meaning survives store reload.
helm-ai-kernel,migration,core/pkg/store/migrations/004_add_receipt_decision_hash.sql,docs/security/kernel-security-remediation-ledger.md,developer,reference,owned-active,cd core && go test ./pkg/store ./cmd/helm-ai-kernel && make docs-coverage && make docs-truth,covered,Adds durable receipt.v5 decision_hash storage and recovery from existing metadata; rows without a trusted source fail closed rather than exposing an empty required decision hash.
helm-ai-kernel,schema,schemas/agent_provenance,protocols/spec/agent-provenance-pack-v1.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Agent provenance schema family is documented by the advisory pack v1 protocol and remains authoring provenance rather than HELM-native execution proof.
